seg_id,street_name,lat,lng,seg_start_lat,seg_start_lng,seg_end_lat,seg_end_lng,direction,length_m,highway_type,free_flow_speed,osm_u,osm_v
SEG_0001,Unnamed_1,23.228952,72.648844,23.228924,72.648899,23.22898,72.648789,WESTBOUND,12.9,tertiary,40,323138830,8398960441
SEG_0002,GH Road,23.228664,72.648725,23.228924,72.648899,23.228403,72.64855,SOUTHBOUND,68.0,secondary,50,323138830,11729760755
SEG_0003,Unnamed_3,23.228451,72.64984,23.228924,72.648899,23.227978,72.650781,EASTBOUND,220.7,tertiary,40,323138830,780262608
SEG_0004,Unnamed_4,23.205974,72.634208,23.205894,72.634353,23.206054,72.634064,WESTBOUND,34.5,residential,30,323139603,8396777754
SEG_0005,GH Road,23.207027,72.63503,23.205894,72.634353,23.20816,72.635707,NORTHBOUND,287.6,secondary,50,323139603,3832356543
SEG_0006,Unnamed_6,23.225235,72.655874,23.225278,72.65579,23.225191,72.655957,EASTBOUND,19.7,tertiary,40,323143175,323143176
SEG_0007,CH Road,23.225486,72.655922,23.225278,72.65579,23.225693,72.656055,NORTHBOUND,53.5,tertiary,40,323143175,780265416
SEG_0008,CH Road,23.225123,72.655905,23.225191,72.655957,23.225054,72.655853,SOUTHBOUND,18.6,tertiary,40,323143176,323143218
SEG_0009,Unnamed_9,23.223773,72.658604,23.225191,72.655957,23.222355,72.661251,EASTBOUND,626.3,tertiary,40,323143176,8389642089
SEG_0010,Unnamed_10,23.225094,72.65578,23.225054,72.655853,23.225134,72.655706,WESTBOUND,17.4,tertiary,40,323143218,323143219
SEG_0011,CH Road,23.223975,72.655172,23.225054,72.655853,23.222895,72.654491,SOUTHBOUND,277.5,tertiary,40,323143218,780470211
SEG_0012,CH Road,23.225206,72.655748,23.225134,72.655706,23.225278,72.65579,NORTHBOUND,18.1,tertiary,40,323143219,323143175
SEG_0013,Road 3,23.203562,72.658657,23.203613,72.658615,23.203512,72.658698,SOUTHBOUND,14.2,tertiary,40,323143433,323143434
SEG_0014,Unnamed_14,23.203484,72.65866,23.203512,72.658698,23.203457,72.658622,WESTBOUND,9.9,trunk,80,323143434,3832384347
SEG_0015,Unnamed_15,23.213254,72.65775,23.213319,72.657738,23.213189,72.657761,SOUTHBOUND,15.2,tertiary,40,323143516,3832384462
SEG_0016,Unnamed_16,23.21028,72.656432,23.210527,72.65596,23.210033,72.656904,EASTBOUND,111.0,residential,30,323143576,8386256604
SEG_0017,Unnamed_17,23.210548,72.655925,23.210527,72.65596,23.210568,72.65589,WESTBOUND,8.5,residential,30,323143576,3832384345
SEG_0018,CHH Road,23.20972,72.655482,23.210527,72.65596,23.208913,72.655003,SOUTHBOUND,204.9,tertiary,40,323143576,3832384337
SEG_0019,Unnamed_19,23.209319,72.65888,23.20906,72.658711,23.209578,72.659049,NORTHBOUND,67.3,residential,30,323143577,3415905500
SEG_0020,Unnamed_20,23.209142,72.658543,23.20906,72.658711,23.209225,72.658375,WESTBOUND,38.9,residential,30,323143577,3415913102
SEG_0021,Unnamed_21,23.208674,72.658496,23.20906,72.658711,23.208289,72.658282,SOUTHBOUND,96.3,residential,30,323143577,8386583841
SEG_0022,Unnamed_22,23.211729,72.660443,23.211757,72.66046,23.211702,72.660426,SOUTHBOUND,7.0,residential,30,323143579,3832384484
SEG_0023,Unnamed_23,23.211396,72.661145,23.211757,72.66046,23.211036,72.661831,EASTBOUND,161.5,tertiary,40,323143579,8387153366
SEG_0024,Unnamed_24,23.216553,72.651485,23.216941,72.650775,23.216165,72.652194,EASTBOUND,168.8,tertiary,40,323143580,780395354
SEG_0025,CH Road,23.216899,72.650752,23.216941,72.650775,23.216857,72.650729,SOUTHBOUND,10.4,tertiary,40,323143580,3832384498
SEG_0026,Unnamed_26,23.21698,72.650672,23.217019,72.650569,23.216941,72.650775,EASTBOUND,22.8,tertiary,40,323143581,323143580
SEG_0027,CH Road,23.217295,72.650742,23.217019,72.650569,23.217571,72.650915,NORTHBOUND,70.9,tertiary,40,323143581,780344498
SEG_0028,Unnamed_28,23.227935,72.639095,23.227885,72.639191,23.227986,72.638999,WESTBOUND,22.7,tertiary,40,323144491,3900980401
SEG_0029,Unnamed_29,23.227215,72.638774,23.227885,72.639191,23.226544,72.638358,SOUTHBOUND,171.7,tertiary,40,323144491,11729807874
SEG_0030,Unnamed_30,23.226113,72.642495,23.227885,72.639191,23.22434,72.6458,EASTBOUND,781.9,tertiary,40,323144491,11729763420
SEG_0031,Road Number 1,23.201946,72.63224,23.201961,72.632151,23.201932,72.632329,EASTBOUND,18.5,tertiary,40,323144686,323144687
SEG_0032,GH Road,23.202492,72.632385,23.201961,72.632151,23.203024,72.63262,NORTHBOUND,127.6,secondary,50,323144686,8396777767
SEG_0033,GH Road,23.201887,72.632312,23.201932,72.632329,23.201842,72.632295,SOUTHBOUND,10.6,secondary,50,323144687,3832356674
SEG_0034,Road 2,23.199681,72.65199,23.199728,72.651943,23.199633,72.652038,EASTBOUND,14.4,tertiary,40,323144756,323144758
SEG_0035,Unnamed_35,23.200704,72.653793,23.199728,72.651943,23.201681,72.655643,EASTBOUND,436.6,trunk,80,323144756,3415905613
SEG_0036,Unnamed_36,23.199611,72.651995,23.199633,72.652038,23.199589,72.651951,WESTBOUND,10.2,trunk,80,323144758,3832369440
SEG_0037,Road 4,23.229957,72.631401,23.229977,72.631364,23.229937,72.631437,EASTBOUND,8.7,tertiary,40,323213433,3900988665
SEG_0038,KH Road,23.230043,72.631404,23.229977,72.631364,23.230109,72.631443,NORTHBOUND,16.7,secondary,50,323213433,3283421109
SEG_0039,Unnamed_39,23.227186,72.638503,23.226385,72.638007,23.227986,72.638999,NORTHBOUND,204.8,tertiary,40,323213434,3900980401
SEG_0040,Unnamed_40,23.226359,72.637991,23.226385,72.638007,23.226332,72.637974,SOUTHBOUND,6.8,tertiary,40,323213434,11729807873
SEG_0041,Road 2,23.20333,72.645226,23.2045,72.643074,23.20216,72.647378,EASTBOUND,511.1,tertiary,40,441123053,8357056465
SEG_0042,Unnamed_42,23.204453,72.643049,23.2045,72.643074,23.204405,72.643024,SOUTHBOUND,11.9,tertiary,40,441123053,11693103853
SEG_0043,Road 3,23.208527,72.655213,23.208856,72.654991,23.208199,72.655436,SOUTHBOUND,86.1,tertiary,40,441123060,8386256601
SEG_0044,Unnamed_44,23.208832,72.654935,23.208856,72.654991,23.208809,72.654878,WESTBOUND,13.4,tertiary,40,441123060,3832384335
SEG_0045,Gh-2 Circle,23.208047,72.63597,23.208051,72.635986,23.208043,72.635954,WESTBOUND,3.5,secondary,50,441130231,3832356555
SEG_0046,Unnamed_46,23.229335,72.648651,23.229301,72.648629,23.229369,72.648672,NORTHBOUND,8.7,unclassified,35,780261197,780265190
SEG_0047,Unnamed_47,23.2288,72.648313,23.229301,72.648629,23.228299,72.647998,SOUTHBOUND,128.8,unclassified,35,780261197,3444734498
SEG_0048,Unnamed_48,23.229393,72.648458,23.229301,72.648629,23.229484,72.648286,WESTBOUND,40.6,residential,30,780261197,4073192358
SEG_0049,Unnamed_49,23.230371,72.647266,23.230114,72.647103,23.230628,72.647429,NORTHBOUND,66.2,residential,30,780261315,7059187550
SEG_0050,Unnamed_50,23.229745,72.646874,23.230114,72.647103,23.229377,72.646645,SOUTHBOUND,94.3,residential,30,780261315,3444734503
SEG_0051,Unnamed_51,23.229878,72.647545,23.230114,72.647103,23.229643,72.647988,EASTBOUND,104.5,residential,30,780261315,7050936898
SEG_0052,Unnamed_52,23.230371,72.646369,23.230114,72.647103,23.230628,72.645635,WESTBOUND,164.1,residential,30,780261315,780267538
SEG_0053,Unnamed_53,23.207066,72.628082,23.207028,72.628059,23.207103,72.628106,NORTHBOUND,9.6,residential,30,780261462,3857380963
SEG_0054,Unnamed_54,23.206887,72.62833,23.207028,72.628059,23.206745,72.628601,EASTBOUND,63.7,residential,30,780261462,3901083598
SEG_0055,Unnamed_55,23.226939,72.645409,23.227055,72.64519,23.226822,72.645628,EASTBOUND,51.7,tertiary,40,780261592,3444734696
SEG_0056,Unnamed_56,23.227408,72.64453,23.227055,72.64519,23.22776,72.64387,WESTBOUND,156.1,tertiary,40,780261592,780264542
SEG_0057,Unnamed_57,23.227367,72.645386,23.227055,72.64519,23.227678,72.645581,NORTHBOUND,79.9,residential,30,780261592,4073188931
SEG_0058,Unnamed_58,23.201465,72.643604,23.201536,72.643649,23.201394,72.643559,SOUTHBOUND,18.3,residential,30,780261613,3901060180
SEG_0059,Unnamed_59,23.201631,72.643788,23.201536,72.643649,23.201726,72.643927,EASTBOUND,35.6,residential,30,780261613,3901060182
SEG_0060,Unnamed_60,23.201632,72.643457,23.201536,72.643649,23.201728,72.643264,WESTBOUND,44.8,residential,30,780261613,3901865047
SEG_0061,Unnamed_61,23.201281,72.641017,23.201311,72.640942,23.201252,72.641093,EASTBOUND,16.8,residential,30,780261674,780262069
SEG_0062,CH Road,23.202892,72.641847,23.201311,72.640942,23.204472,72.642752,NORTHBOUND,397.7,tertiary,40,780261674,3832356556
SEG_0063,Unnamed_63,23.226726,72.647007,23.226247,72.646704,23.227206,72.647309,NORTHBOUND,123.2,unclassified,35,780261856,3444734795
SEG_0064,Unnamed_64,23.226188,72.646816,23.226247,72.646704,23.226128,72.646927,EASTBOUND,26.3,tertiary,40,780261856,11729760751
SEG_0065,Unnamed_65,23.226332,72.646546,23.226247,72.646704,23.226416,72.646388,WESTBOUND,37.4,tertiary,40,780261856,3444734894
SEG_0066,Unnamed_66,23.225945,72.646508,23.226247,72.646704,23.225643,72.646312,SOUTHBOUND,78.2,residential,30,780261856,11137810211
SEG_0067,Unnamed_67,23.201375,72.638643,23.201198,72.638521,23.201551,72.638766,NORTHBOUND,46.5,residential,30,780261945,3901522648
SEG_0068,Unnamed_68,23.200756,72.639537,23.201198,72.638521,23.200313,72.640554,EASTBOUND,230.3,residential,30,780261945,780267975
SEG_0069,Unnamed_69,23.201001,72.638439,23.201198,72.638521,23.200804,72.638357,SOUTHBOUND,47.0,residential,30,780261945,3901120907
SEG_0070,Unnamed_70,23.204263,72.628522,23.204263,72.628546,23.204263,72.628498,WESTBOUND,5.0,residential,30,780261949,8387147024
SEG_0071,Unnamed_71,23.203988,72.628488,23.204263,72.628546,23.203713,72.628429,SOUTHBOUND,62.3,residential,30,780261949,3900973193
SEG_0072,Unnamed_72,23.204253,72.628687,23.204263,72.628546,23.204242,72.628828,EASTBOUND,28.9,residential,30,780261949,3900973198
SEG_0073,Unnamed_73,23.23108,72.643863,23.231517,72.644135,23.230643,72.643591,SOUTHBOUND,112.0,tertiary,40,780262021,3444731107
SEG_0074,Unnamed_74,23.231615,72.644195,23.231517,72.644135,23.231712,72.644256,NORTHBOUND,24.9,tertiary,40,780262021,780267012
SEG_0075,Unnamed_75,23.201182,72.64125,23.201252,72.641093,23.201113,72.641408,EASTBOUND,35.7,residential,30,780262069,8389418813
SEG_0076,Unnamed_76,23.201281,72.641017,23.201252,72.641093,23.201311,72.640942,WESTBOUND,16.8,residential,30,780262069,780261674
SEG_0077,CH Road,23.200764,72.640901,23.201252,72.641093,23.200277,72.640709,SOUTHBOUND,115.3,tertiary,40,780262069,780267814
SEG_0078,Unnamed_78,23.199161,72.633043,23.199085,72.633345,23.199236,72.632741,WESTBOUND,63.9,residential,30,780262139,3901515148
SEG_0079,Unnamed_79,23.199034,72.633421,23.199085,72.633345,23.198983,72.633498,EASTBOUND,20.3,residential,30,780262139,3901005560
SEG_0080,Unnamed_80,23.199215,72.633364,23.199085,72.633345,23.199345,72.633384,NORTHBOUND,29.6,residential,30,780262139,3901005568
SEG_0081,Unnamed_81,23.229199,72.653862,23.22856,72.653508,23.229838,72.654217,NORTHBOUND,160.1,residential,30,780262144,11730202946
SEG_0082,Unnamed_82,23.227881,72.653343,23.22856,72.653508,23.227202,72.653178,SOUTHBOUND,154.7,residential,30,780262144,780263268
SEG_0083,Unnamed_83,23.228653,72.653262,23.22856,72.653508,23.228745,72.653016,WESTBOUND,54.3,residential,30,780262144,3415886998
SEG_0084,Unnamed_84,23.228391,72.654019,23.22856,72.653508,23.228222,72.65453,EASTBOUND,113.4,residential,30,780262144,3415887795
SEG_0085,Unnamed_85,23.204254,72.628363,23.204246,72.628266,23.204262,72.62846,EASTBOUND,20.0,residential,30,780262150,8387147017
SEG_0086,Unnamed_86,23.207112,72.633241,23.207177,72.633117,23.207047,72.633366,EASTBOUND,29.3,residential,30,780262249,3901083599
SEG_0087,Unnamed_87,23.207083,72.633059,23.207177,72.633117,23.20699,72.633002,SOUTHBOUND,23.9,residential,30,780262249,780264462
SEG_0088,Unnamed_88,23.2072,72.633121,23.207177,72.633117,23.207224,72.633126,NORTHBOUND,5.3,residential,30,780262249,3857380965
SEG_0089,Unnamed_89,23.231028,72.655468,23.231075,72.655498,23.230981,72.655437,SOUTHBOUND,12.2,residential,30,780262269,9984467347
SEG_0090,Unnamed_90,23.231246,72.655629,23.231075,72.655498,23.231417,72.65576,NORTHBOUND,46.5,residential,30,780262269,8389432581
SEG_0091,Road 5,23.230317,72.656941,23.231075,72.655498,23.22956,72.658385,EASTBOUND,340.0,tertiary,40,780262269,12895232932
SEG_0092,Unnamed_92,23.198575,72.635583,23.198598,72.635463,23.198552,72.635704,EASTBOUND,25.2,residential,30,780262485,3442779896
SEG_0093,Unnamed_93,23.198607,72.635414,23.198598,72.635463,23.198617,72.635365,WESTBOUND,10.2,residential,30,780262485,780265751
SEG_0094,Unnamed_94,23.204675,72.633641,23.204642,72.633707,23.204708,72.633576,WESTBOUND,15.3,residential,30,780262493,780262690
SEG_0095,GH Road,23.204416,72.633558,23.204642,72.633707,23.204191,72.633409,SOUTHBOUND,58.6,secondary,50,780262493,780268381
SEG_0096,Unnamed_96,23.206988,72.630286,23.206291,72.630171,23.207685,72.6304,NORTHBOUND,163.5,residential,30,780262559,3857380978
SEG_0097,Unnamed_97,23.20632,72.630832,23.206291,72.630171,23.20635,72.631492,EASTBOUND,136.8,residential,30,780262559,780265167
SEG_0098,Unnamed_98,23.206267,72.62989,23.206291,72.630171,23.206243,72.629608,WESTBOUND,58.0,residential,30,780262559,780263112
SEG_0099,Unnamed_99,23.200203,72.642813,23.200378,72.642916,23.200028,72.642709,SOUTHBOUND,44.2,residential,30,780262562,3901865017
SEG_0100,Unnamed_100,23.200471,72.642733,23.200378,72.642916,23.200565,72.642549,WESTBOUND,42.8,residential,30,780262562,3901865029
SEG_0101,Unnamed_101,23.200439,72.642954,23.200378,72.642916,23.200499,72.642993,NORTHBOUND,15.6,residential,30,780262562,3901005594
SEG_0102,Unnamed_102,23.228022,72.650804,23.227978,72.650781,23.228066,72.650826,NORTHBOUND,10.9,tertiary,40,780262608,11730202926
SEG_0103,Unnamed_103,23.22759,72.65198,23.227978,72.650781,23.227202,72.653178,EASTBOUND,261.5,tertiary,40,780262608,780263268
SEG_0104,Unnamed_104,23.228451,72.64984,23.227978,72.650781,23.228924,72.648899,WESTBOUND,220.7,tertiary,40,780262608,323138830
SEG_0105,GH Road,23.204914,72.633712,23.204708,72.633576,23.205119,72.633848,NORTHBOUND,53.5,secondary,50,780262690,8396777755
SEG_0106,Unnamed_106,23.204675,72.633641,23.204708,72.633576,23.204642,72.633707,EASTBOUND,15.3,residential,30,780262690,780262493
SEG_0107,Unnamed_107,23.204983,72.633012,23.204708,72.633576,23.205258,72.632448,WESTBOUND,130.5,residential,30,780262690,8396811194
SEG_0108,Unnamed_108,23.20175,72.638887,23.201587,72.638787,23.201913,72.638987,NORTHBOUND,41.7,residential,30,780262753,3901522650
SEG_0109,Unnamed_109,23.201569,72.638776,23.201587,72.638787,23.201551,72.638766,SOUTHBOUND,4.5,residential,30,780262753,3901522648
SEG_0110,Unnamed_110,23.201874,72.638246,23.201587,72.638787,23.202161,72.637705,WESTBOUND,127.8,residential,30,780262753,3902993677
SEG_0111,Unnamed_111,23.229005,72.656439,23.228903,72.656375,23.229108,72.656502,NORTHBOUND,26.2,residential,30,780262790,8389558861
SEG_0112,Unnamed_112,23.228871,72.656355,23.228903,72.656375,23.228838,72.656336,SOUTHBOUND,8.2,residential,30,780262790,11730202954
SEG_0113,Unnamed_113,23.205954,72.629435,23.206243,72.629608,23.205665,72.629263,SOUTHBOUND,73.3,residential,30,780263112,3901083586
SEG_0114,Unnamed_114,23.206267,72.62989,23.206243,72.629608,23.206291,72.630171,EASTBOUND,58.0,residential,30,780263112,780262559
SEG_0115,Unnamed_115,23.206302,72.629472,23.206243,72.629608,23.20636,72.629336,WESTBOUND,30.9,residential,30,780263112,3901083595
SEG_0116,Unnamed_116,23.230018,72.649081,23.229884,72.648996,23.230153,72.649166,NORTHBOUND,34.5,unclassified,35,780263174,4073192367
SEG_0117,Unnamed_117,23.229627,72.648834,23.229884,72.648996,23.229369,72.648672,SOUTHBOUND,66.2,unclassified,35,780263174,780265190
SEG_0118,Unnamed_118,23.229825,72.649136,23.229884,72.648996,23.229766,72.649276,EASTBOUND,31.4,residential,30,780263174,780266573
SEG_0119,Unnamed_119,23.227881,72.653343,23.227202,72.653178,23.22856,72.653508,NORTHBOUND,154.7,residential,30,780263268,780262144
SEG_0120,Unnamed_120,23.226816,72.653996,23.227202,72.653178,23.226429,72.654814,EASTBOUND,191.7,tertiary,40,780263268,780264935
SEG_0121,Unnamed_121,23.22759,72.65198,23.227202,72.653178,23.227978,72.650781,WESTBOUND,261.5,tertiary,40,780263268,780262608
SEG_0122,Unnamed_122,23.206603,72.638981,23.206572,72.638958,23.206633,72.639004,NORTHBOUND,8.2,unclassified,35,780263646,3832369424
SEG_0123,Unnamed_123,23.20589,72.63853,23.206572,72.638958,23.205207,72.638102,SOUTHBOUND,175.2,unclassified,35,780263646,780266925
SEG_0124,Road 2,23.207308,72.637583,23.206572,72.638958,23.208044,72.636209,WESTBOUND,325.2,tertiary,40,780263646,8396791370
SEG_0125,Unnamed_125,23.200369,72.638241,23.200182,72.638197,23.200557,72.638285,NORTHBOUND,42.6,residential,30,780264287,8389425321
SEG_0126,Unnamed_126,23.200062,72.638152,23.200182,72.638197,23.199943,72.638107,SOUTHBOUND,28.2,residential,30,780264287,3901005585
SEG_0127,Unnamed_127,23.200229,72.63807,23.200182,72.638197,23.200277,72.637943,WESTBOUND,27.9,residential,30,780264287,3901120891
SEG_0128,Unnamed_128,23.20011,72.638403,23.200182,72.638197,23.200037,72.63861,EASTBOUND,45.2,residential,30,780264287,3901005587
SEG_0129,Unnamed_129,23.20016,72.635769,23.200097,72.635714,23.200224,72.635824,NORTHBOUND,18.0,residential,30,780264407,8389425317
SEG_0130,Unnamed_130,23.200125,72.635616,23.200097,72.635714,23.200153,72.635519,WESTBOUND,20.9,residential,30,780264407,3901120888
SEG_0131,Unnamed_131,23.199731,72.63563,23.200097,72.635714,23.199365,72.635545,SOUTHBOUND,83.4,residential,30,780264407,3442780496
SEG_0132,Unnamed_132,23.207073,72.632843,23.20699,72.633002,23.207155,72.632684,WESTBOUND,37.4,residential,30,780264462,3440950194
SEG_0133,Unnamed_133,23.206832,72.632901,23.20699,72.633002,23.206674,72.632799,SOUTHBOUND,40.8,residential,30,780264462,3442781310
SEG_0134,Unnamed_134,23.207083,72.633059,23.20699,72.633002,23.207177,72.633117,NORTHBOUND,23.9,residential,30,780264462,780262249
SEG_0135,Unnamed_135,23.227408,72.64453,23.22776,72.64387,23.227055,72.64519,EASTBOUND,156.1,tertiary,40,780264542,780261592
SEG_0136,Unnamed_136,23.227819,72.643761,23.22776,72.64387,23.227878,72.643652,WESTBOUND,25.8,tertiary,40,780264542,780264893
SEG_0137,Unnamed_137,23.228189,72.644141,23.22776,72.64387,23.228618,72.644412,NORTHBOUND,110.3,residential,30,780264542,4073188970
SEG_0138,Unnamed_138,23.227819,72.643761,23.227878,72.643652,23.22776,72.64387,EASTBOUND,25.8,tertiary,40,780264893,780264542
SEG_0139,Unnamed_139,23.227991,72.643443,23.227878,72.643652,23.228104,72.643233,WESTBOUND,49.7,tertiary,40,780264893,4073188937
SEG_0140,Unnamed_140,23.227602,72.643476,23.227878,72.643652,23.227326,72.643299,SOUTHBOUND,71.2,residential,30,780264893,780265463
SEG_0141,Unnamed_141,23.200696,72.642292,23.200827,72.642035,23.200565,72.642549,EASTBOUND,60.1,residential,30,780264926,3901865029
SEG_0142,Unnamed_142,23.20097,72.641721,23.200827,72.642035,23.201113,72.641408,WESTBOUND,71.6,residential,30,780264926,8389418813
SEG_0143,Unnamed_143,23.200934,72.642112,23.200827,72.642035,23.201041,72.642189,NORTHBOUND,28.6,residential,30,780264926,3901865038
SEG_0144,Unnamed_144,23.226662,72.654932,23.226429,72.654814,23.226895,72.65505,NORTHBOUND,57.2,residential,30,780264935,3415887194
SEG_0145,Unnamed_145,23.226194,72.655187,23.226429,72.654814,23.225958,72.65556,EASTBOUND,93.2,tertiary,40,780264935,8389558850
SEG_0146,Unnamed_146,23.226816,72.653996,23.226429,72.654814,23.227202,72.653178,WESTBOUND,191.7,tertiary,40,780264935,780263268
SEG_0147,Unnamed_147,23.206124,72.631895,23.20635,72.631492,23.205898,72.632299,EASTBOUND,96.6,residential,30,780265167,780268298
SEG_0148,Unnamed_148,23.206187,72.631392,23.20635,72.631492,23.206025,72.631293,SOUTHBOUND,41.4,residential,30,780265167,8396836838
SEG_0149,Unnamed_149,23.20632,72.630832,23.20635,72.631492,23.206291,72.630171,WESTBOUND,136.8,residential,30,780265167,780262559
SEG_0150,Unnamed_150,23.229627,72.648834,23.229369,72.648672,23.229884,72.648996,NORTHBOUND,66.2,unclassified,35,780265190,780263174
SEG_0151,Unnamed_151,23.229335,72.648651,23.229369,72.648672,23.229301,72.648629,SOUTHBOUND,8.7,unclassified,35,780265190,780261197
SEG_0152,Unnamed_152,23.229294,72.64881,23.229369,72.648672,23.229218,72.648948,EASTBOUND,32.8,residential,30,780265190,780268361
SEG_0153,GH Road,23.204481,72.633427,23.204254,72.633278,23.204708,72.633576,NORTHBOUND,59.0,secondary,50,780265248,780262690
SEG_0154,Unnamed_154,23.204223,72.633343,23.204254,72.633278,23.204191,72.633409,EASTBOUND,15.2,residential,30,780265248,780268381
SEG_0155,Unnamed_155,23.198952,72.643796,23.198974,72.644096,23.19893,72.643496,WESTBOUND,61.6,residential,30,780265263,3901864990
SEG_0156,Unnamed_156,23.199117,72.64491,23.198974,72.644096,23.199261,72.645723,EASTBOUND,169.4,residential,30,780265263,3901864995
SEG_0157,Unnamed_157,23.199415,72.644184,23.198974,72.644096,23.199856,72.644271,NORTHBOUND,100.3,residential,30,780265263,3901005584
SEG_0158,Unnamed_158,23.225651,72.656134,23.225693,72.656055,23.225608,72.656214,EASTBOUND,18.8,tertiary,40,780265416,3832403454
SEG_0159,Unnamed_159,23.225826,72.655807,23.225693,72.656055,23.225958,72.65556,WESTBOUND,58.5,tertiary,40,780265416,8389558850
SEG_0160,CH Road,23.227504,72.657192,23.225693,72.656055,23.229315,72.658329,NORTHBOUND,465.0,tertiary,40,780265416,12895232935
SEG_0161,Unnamed_161,23.227602,72.643476,23.227326,72.643299,23.227878,72.643652,NORTHBOUND,71.2,residential,30,780265463,780264893
SEG_0162,Unnamed_162,23.198991,72.635455,23.198617,72.635365,23.199365,72.635545,NORTHBOUND,85.2,residential,30,780265751,3442780496
SEG_0163,Unnamed_163,23.198607,72.635414,23.198617,72.635365,23.198598,72.635463,EASTBOUND,10.2,residential,30,780265751,780262485
SEG_0164,Unnamed_164,23.198639,72.635252,23.198617,72.635365,23.198661,72.635139,WESTBOUND,23.6,residential,30,780265751,3901515140
SEG_0165,Unnamed_165,23.229608,72.656825,23.230108,72.657147,23.229108,72.656502,SOUTHBOUND,129.3,residential,30,780266016,8389558861
SEG_0166,Road 5,23.230544,72.656292,23.230108,72.657147,23.230981,72.655437,WESTBOUND,199.9,tertiary,40,780266016,9984467347
SEG_0167,Unnamed_167,23.229825,72.649136,23.229766,72.649276,23.229884,72.648996,WESTBOUND,31.4,residential,30,780266573,780263174
SEG_0168,Road 5,23.231405,72.65464,23.231187,72.655032,23.231623,72.654248,WESTBOUND,93.7,tertiary,40,780266633,4073192502
SEG_0169,Unnamed_169,23.231243,72.655068,23.231187,72.655032,23.2313,72.655104,NORTHBOUND,14.5,tertiary,40,780266633,9984467346
SEG_0170,Unnamed_170,23.202342,72.637017,23.202376,72.636869,23.202308,72.637164,EASTBOUND,31.1,residential,30,780266719,3415961893
SEG_0171,Unnamed_171,23.202095,72.636799,23.202376,72.636869,23.201815,72.636729,SOUTHBOUND,63.9,residential,30,780266719,3902993676
SEG_0172,Unnamed_172,23.202447,72.636595,23.202376,72.636869,23.202518,72.636322,WESTBOUND,58.1,residential,30,780266719,780469869
SEG_0173,Unnamed_173,23.229984,72.654316,23.230003,72.654276,23.229966,72.654356,EASTBOUND,9.1,tertiary,40,780266789,11730202949
SEG_0174,Unnamed_174,23.230479,72.65458,23.230003,72.654276,23.230956,72.654885,NORTHBOUND,122.8,tertiary,40,780266789,3415891694
SEG_0175,Unnamed_175,23.208954,72.630995,23.208892,72.631112,23.209017,72.630878,WESTBOUND,27.6,residential,30,780266816,3857381009
SEG_0176,Unnamed_176,23.208396,72.630819,23.208892,72.631112,23.207901,72.630527,SOUTHBOUND,125.4,residential,30,780266816,3857380985
SEG_0177,Unnamed_177,23.208715,72.63145,23.208892,72.631112,23.208538,72.631789,EASTBOUND,79.6,residential,30,780266816,8396777740
SEG_0178,Unnamed_178,23.209527,72.631525,23.208892,72.631112,23.210162,72.631939,NORTHBOUND,164.6,residential,30,780266816,8396777738
SEG_0179,Unnamed_179,23.203071,72.634732,23.203184,72.634795,23.202957,72.634669,SOUTHBOUND,28.2,residential,30,780266864,3901485153
SEG_0180,Unnamed_180,23.203288,72.634859,23.203184,72.634795,23.203393,72.634924,NORTHBOUND,26.8,residential,30,780266864,780268221
SEG_0181,Unnamed_181,23.202851,72.635558,23.203184,72.634795,23.202518,72.636322,EASTBOUND,174.2,residential,30,780266864,780469869
SEG_0182,Unnamed_182,23.203197,72.634433,23.203184,72.634795,23.203209,72.634072,WESTBOUND,94.8,residential,30,780266864,3901485156
SEG_0183,Unnamed_183,23.205272,72.637975,23.205207,72.638102,23.205338,72.637847,WESTBOUND,29.9,residential,30,780266925,3901125575
SEG_0184,Unnamed_184,23.2051,72.638301,23.205207,72.638102,23.204993,72.638499,EASTBOUND,47.0,residential,30,780266925,780470267
SEG_0185,Unnamed_185,23.20589,72.63853,23.205207,72.638102,23.206572,72.638958,NORTHBOUND,175.2,unclassified,35,780266925,780263646
SEG_0186,Unnamed_186,23.204242,72.628833,23.204241,72.628837,23.204242,72.628828,WESTBOUND,0.9,residential,30,780266949,3900973198
SEG_0187,Unnamed_187,23.204179,72.629118,23.204241,72.628837,23.204117,72.629399,EASTBOUND,59.1,residential,30,780266949,3440953746
SEG_0188,Unnamed_188,23.204842,72.629006,23.204241,72.628837,23.205442,72.629175,NORTHBOUND,137.9,residential,30,780266949,3900964532
SEG_0189,Unnamed_189,23.231348,72.644935,23.231712,72.644256,23.230985,72.645614,EASTBOUND,160.6,residential,30,780267012,780267203
SEG_0190,Unnamed_190,23.231615,72.644195,23.231712,72.644256,23.231517,72.644135,SOUTHBOUND,24.9,tertiary,40,780267012,780262021
SEG_0191,Unnamed_191,23.19944,72.646541,23.199508,72.646855,23.199371,72.646227,WESTBOUND,65.9,residential,30,780267139,3901864999
SEG_0192,Unnamed_192,23.199347,72.64689,23.199508,72.646855,23.199186,72.646925,SOUTHBOUND,36.5,residential,30,780267139,3901864993
SEG_0193,Unnamed_193,23.199718,72.646793,23.199508,72.646855,23.199928,72.646732,NORTHBOUND,48.3,residential,30,780267139,3901865015
SEG_0194,Unnamed_194,23.231597,72.655897,23.231777,72.656034,23.231417,72.65576,SOUTHBOUND,48.8,residential,30,780267184,8389432581
